price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,yr_built,yr_renovated,zipcode,lat,sqft_living15,sqft_lot15
490000.0,4,2.5,2430,42646,1.0,0,0,3,7,980,1989,0,98014,47.6164,2000,38159
425000.0,3,2.5,2650,144183,1.0,0,0,3,8,0,1967,0,98042,47.4212,1940,41210
418500.0,4,2.5,2190,4866,2.0,0,0,3,7,0,2009,0,98059,47.4907,2190,5670
480000.0,3,2.5,1250,1103,3.0,0,2,3,8,0,2005,0,98103,47.6619,1250,1188
595000.0,2,1.0,980,3600,1.0,0,0,3,6,0,1907,0,98119,47.6366,1690,3600
230000.0,3,1.0,1640,7187,1.0,0,0,3,7,0,1966,0,98058,47.455,1340,8346
510000.0,2,1.5,1860,5100,1.0,0,0,3,7,800,1940,0,98136,47.5573,1710,5100
179900.0,2,1.0,680,6400,1.0,0,0,3,6,0,1943,0,98168,47.5136,1240,7800
585000.0,4,2.5,2430,4747,2.0,0,0,3,8,0,2008,0,98027,47.5285,1930,7200
300000.0,4,1.0,1370,8499,1.0,0,0,3,7,0,1949,0,98155,47.736,1370,8187
485000.0,3,1.0,1260,3230,1.5,0,0,3,7,0,1907,0,98119,47.644,1700,3500
526000.0,3,1.0,1320,5250,1.5,0,0,5,7,0,1913,0,98126,47.5566,1490,5250
570000.0,3,1.75,2910,37461,1.0,0,0,4,7,1380,1967,0,98052,47.7015,2520,18295
315000.0,2,1.0,780,7200,1.0,0,0,2,6,0,1935,0,98118,47.5609,1750,7200
226550.0,3,1.0,990,4440,1.0,0,0,3,6,0,1943,0,98106,47.522,990,6771
505000.0,3,2.5,1610,4611,2.0,0,0,3,8,0,1996,0,98029,47.5678,1730,4461
417500.0,4,1.0,1390,10800,1.5,0,0,4,7,0,1941,0,98177,47.7248,1390,9360
758800.0,5,2.25,1750,5000,1.0,0,0,3,8,790,1940,0,98105,47.6589,2580,5000
536500.0,4,2.5,1720,3515,2.0,0,2,3,8,250,2000,0,98144,47.591,1140,2208
625000.0,3,2.25,1970,4564,1.0,0,0,3,8,500,1959,0,98199,47.6703,1980,5000
390000.0,4,2.5,2340,8548,2.0,0,0,3,8,0,1993,0,98031,47.4206,1970,6818
399500.0,4,1.75,1360,4840,1.5,0,0,4,7,0,1928,0,98126,47.556,1320,4840
295500.0,4,2.5,2830,7350,1.0,0,0,3,8,1140,1982,0,98023,47.3088,2350,7768
194000.0,1,1.0,820,1060,1.0,0,0,3,8,60,2007,0,98126,47.5472,1770,1853
199900.0,1,1.0,720,7140,1.0,0,0,3,6,0,1930,0,98146,47.5119,1140,7577
680000.0,4,3.0,3150,6175,2.0,0,0,3,9,0,2001,0,98075,47.5968,3150,6986
332500.0,4,1.0,1670,8102,1.5,0,0,3,6,0,1944,0,98166,47.4692,1310,7906
615000.0,3,2.5,1910,3427,2.0,0,0,3,8,0,2001,0,98052,47.6324,2240,3720
526000.0,3,1.75,1530,6125,1.0,0,0,3,7,410,1958,0,98116,47.5687,1360,6125
495000.0,4,2.5,2460,4862,2.0,0,0,3,8,0,2004,0,98028,47.7719,2900,4895
785000.0,4,2.25,3200,53357,2.0,0,0,4,9,0,1972,0,98077,47.755,2650,54014
619400.0,4,2.0,2090,3610,1.5,0,0,5,7,300,1927,0,98115,47.6881,1660,3767
332500.0,4,2.0,1440,4855,2.0,0,0,4,7,0,1972,0,98144,47.5717,1300,4080
272000.0,3,2.0,1200,5700,1.0,0,0,5,7,0,1942,0,98178,47.5031,1190,6384
359500.0,6,3.75,3190,4700,2.0,0,0,3,8,0,2003,0,98042,47.3724,2680,5640
937500.0,4,2.5,3130,21100,1.0,0,4,3,9,600,1956,0,98177,47.7598,3680,23000
380000.0,3,1.75,1240,8611,1.0,0,0,4,7,0,1973,0,98133,47.7175,1700,8037
205000.0,3,1.75,1420,6980,1.0,0,0,5,7,600,1980,0,98023,47.2873,1470,7319
1050000.0,4,3.25,3830,8331,2.0,0,0,3,9,0,2014,0,98053,47.6906,4080,8425
352500.0,4,2.5,2100,10750,1.0,0,2,4,8,0,1967,0,98023,47.3338,2310,10425
170000.0,3,1.0,970,8710,1.0,0,0,4,6,0,1962,0,98198,47.4167,1280,11805
280000.0,3,2.5,1600,4271,2.0,0,0,3,7,0,2000,0,98001,47.3303,1700,4746
585000.0,5,2.5,2670,16777,1.5,0,0,4,7,1050,1920,0,98125,47.7015,1610,8227
416000.0,3,1.5,1110,9762,1.0,0,0,4,7,0,1963,0,98052,47.676,1900,9720
768500.0,4,1.75,3620,10400,1.0,0,0,4,8,1800,1965,0,98005,47.6069,2410,10400
350000.0,7,3.0,2800,9569,1.0,0,2,3,7,1400,1963,0,98056,47.5102,2150,7333
300000.0,3,2.5,1260,3855,2.0,0,0,3,8,0,1999,0,98059,47.4908,1310,3344
921000.0,4,2.5,2310,5362,2.0,0,4,4,8,300,1928,0,98122,47.6044,2530,5960
1620000.0,4,3.25,3820,8114,2.0,0,0,3,10,0,2005,0,98004,47.5837,2440,9195
386180.0,2,1.5,960,1829,2.0,0,0,3,7,0,2005,0,98122,47.6032,1470,1829
570000.0,3,3.25,1570,1777,2.0,0,0,3,8,310,2007,0,98107,47.6655,1000,1777
1600000.0,6,5.0,6050,230652,2.0,0,3,3,11,0,2001,0,98024,47.6033,4210,233971
600000.0,4,2.5,2360,5226,2.0,0,0,3,8,0,2001,0,98034,47.712,2440,5156
230000.0,2,2.0,1340,7605,1.0,0,0,3,7,0,1992,0,98022,47.1936,1670,7136
815000.0,4,1.75,2970,14880,1.0,0,4,5,9,1410,1962,0,98075,47.5907,3310,13388
615000.0,5,3.5,2950,7980,2.0,0,3,3,9,600,2005,0,98065,47.5339,2950,7980
272000.0,4,2.0,1870,6551,1.0,0,3,3,7,0,2009,0,98022,47.1934,2280,5331
248000.0,3,2.5,2120,6840,1.0,0,0,3,7,900,1984,0,98092,47.278,1820,8200
500000.0,3,2.25,2210,7680,1.0,0,2,3,8,480,1972,0,98177,47.7729,2390,7680
215000.0,3,1.5,1100,33600,1.0,0,0,3,7,0,1967,0,98001,47.3185,1570,32700
637850.0,5,3.25,3340,4900,2.0,0,2,3,9,840,2014,0,98065,47.5193,3220,5200
1180000.0,4,3.0,2570,4000,2.0,0,0,3,8,820,1909,2014,98115,47.6743,1970,4000
515000.0,3,2.25,1300,1180,3.0,0,0,3,8,0,2008,0,98103,47.6871,1300,1174
560000.0,4,1.5,1810,6000,1.0,0,1,3,8,460,1952,0,98136,47.5233,2020,6000
1350000.0,4,3.25,5370,20388,2.0,0,4,4,11,0,1990,0,98198,47.405,2770,22270
945000.0,2,2.5,2540,7089,2.0,0,0,3,9,0,2004,0,98116,47.5747,1330,7089
475000.0,3,2.5,2680,87117,1.0,0,0,3,7,1340,1989,0,98024,47.5646,2580,87117
252000.0,3,1.5,1150,13200,1.0,0,0,3,7,0,1956,0,98166,47.4752,1220,13066
432000.0,2,1.0,960,3235,1.0,0,0,4,7,0,1916,0,98103,47.661,1290,2069
530000.0,2,1.75,1170,976,2.0,0,0,3,9,390,2010,0,98102,47.6192,1280,1183
360000.0,3,1.75,1300,7770,1.0,0,0,3,7,0,1967,0,98034,47.7347,1520,7600
555000.0,4,1.75,2260,11000,1.0,0,0,3,8,640,1976,0,98008,47.6224,1960,10000
712000.0,3,2.5,2375,4094,2.0,0,0,3,9,0,2002,0,98052,47.6627,2095,4442
390000.0,3,1.0,1200,10800,1.0,0,0,4,7,0,1955,0,98006,47.5771,1370,9950
698000.0,2,1.0,1510,4080,1.0,0,0,3,7,500,1923,0,98103,47.6742,1660,4080
540000.0,4,2.0,1990,29078,2.0,0,0,3,9,0,1984,0,98074,47.6471,2310,28353
1107460.0,4,3.5,3660,4760,2.0,0,0,3,9,820,2014,0,98199,47.6482,3210,4640
235000.0,2,1.0,930,10505,1.0,0,0,3,6,0,1930,0,98148,47.4337,1520,8881
510000.0,3,2.25,2750,219542,2.0,0,0,3,7,880,1981,0,98014,47.6367,2430,219542
229900.0,3,1.0,1440,11925,1.0,0,0,3,7,0,1968,0,98003,47.2738,1440,10425
255000.0,2,1.0,1610,19965,1.0,0,0,3,7,0,1952,0,98168,47.5095,2100,28400
352000.0,4,2.5,1252,25002,1.0,0,0,3,8,260,1996,0,98001,47.3216,1860,25002
102500.0,2,1.0,820,4320,1.0,0,0,3,5,0,1937,0,98106,47.514,780,7424
495000.0,4,2.5,2370,15336,2.0,0,0,3,8,0,1995,0,98024,47.5633,2110,15925
659000.0,2,1.75,1180,904,2.0,0,0,3,10,400,2014,0,98102,47.6396,1380,3610
483000.0,4,1.5,1220,3780,1.5,0,0,3,7,0,1927,0,98107,47.6667,1400,3185
630500.0,3,2.5,1909,1300,3.0,0,0,3,8,143,2006,0,98103,47.6538,1780,1248
1037000.0,5,3.75,4570,10194,2.0,0,0,3,11,0,2006,0,98034,47.718,2040,7560
1325000.0,4,2.5,4010,37076,2.0,0,0,4,12,0,1990,0,98052,47.7139,4280,35326
580000.0,3,1.75,1850,2797,1.0,0,0,3,8,700,1977,0,98103,47.6871,1450,4599
305000.0,3,2.5,2100,6825,2.0,0,0,3,8,0,1994,0,98055,47.4314,2180,7614
515000.0,4,3.0,3590,8249,2.0,0,0,3,9,0,1997,0,98023,47.2846,2860,7995
477000.0,3,2.0,1750,4990,1.0,0,0,3,7,800,1916,0,98107,47.6667,1700,5000
133400.0,3,1.0,900,2550,1.0,0,0,4,6,0,1978,0,98023,47.3036,1120,2550
645000.0,3,3.25,3870,11000,2.0,0,2,3,9,900,1991,0,98106,47.5545,2970,11000
302000.0,3,1.0,1600,1950,2.0,0,0,2,7,0,1906,0,98122,47.6028,1310,1138
555000.0,4,1.5,3050,82764,1.0,0,0,3,8,1400,1966,0,98056,47.5266,2930,10074
309500.0,3,1.5,1340,13560,1.0,0,0,3,7,0,1968,0,98028,47.741,1540,15000
920000.0,4,2.5,3550,10233,2.0,0,0,3,9,0,1996,0,98027,47.5499,3310,9157
413500.0,2,1.0,770,4000,1.0,0,0,5,5,0,1924,0,98117,47.6959,1420,5040
475000.0,2,1.5,1170,1250,3.0,0,0,3,8,0,2000,0,98107,47.6719,1310,1308
430000.0,5,2.5,3860,42733,1.0,0,3,4,8,1560,1955,0,98001,47.3117,2520,19353
219950.0,3,1.0,1210,8000,1.0,0,0,3,6,0,1954,0,98198,47.4211,1430,8000
485000.0,4,2.25,1810,7068,2.0,0,0,5,7,0,1976,0,98034,47.7319,1460,7274
386500.0,2,1.5,1280,11071,1.0,0,0,3,7,430,1984,0,98074,47.6351,1280,10879
440000.0,4,2.5,2250,7526,2.0,0,0,3,8,0,1989,0,98059,47.5123,1980,7526
300000.0,4,2.5,1910,8058,2.0,0,0,3,8,0,1992,0,98031,47.3891,1910,6500
1190000.0,4,2.5,3160,13194,2.0,0,0,5,10,0,1965,0,98040,47.5472,3490,13194
452000.0,2,1.0,1340,8100,1.0,0,2,3,8,0,1950,0,98177,47.7212,1680,7752
266000.0,4,2.25,1860,12693,1.0,0,0,3,8,720,1978,0,98023,47.3114,1950,8740
494950.0,2,1.75,2220,33000,1.0,0,0,4,8,0,1970,0,98072,47.7403,2220,33000
400000.0,3,3.0,2090,7634,1.0,0,0,3,8,640,2001,0,98019,47.7408,2090,9600
566000.0,3,2.5,2090,6294,2.0,0,0,3,9,0,2004,0,98052,47.686,2520,5735
1350000.0,4,1.75,2000,3728,1.5,0,0,4,9,180,1926,0,98112,47.643,1950,3728
225000.0,3,1.0,1040,6535,1.0,0,0,3,6,0,1947,0,98168,47.4906,1100,6535
426000.0,4,2.25,2120,7700,1.0,0,0,4,7,630,1976,0,98034,47.7207,1890,8203
575950.0,3,2.25,1640,12000,1.0,0,0,3,7,460,1967,0,98008,47.6252,1620,12000
540000.0,2,1.25,1230,1569,2.0,0,0,3,9,180,2009,0,98112,47.6193,1100,1230
299950.0,4,1.75,1560,31299,1.0,0,0,4,7,0,1965,0,98092,47.3384,2460,44907
335000.0,2,1.0,1440,8842,1.0,0,0,3,7,600,1950,0,98155,47.7443,1650,8461
631000.0,4,2.0,1930,3240,1.5,0,0,4,7,0,1911,0,98122,47.6156,1480,3600
461000.0,2,1.0,1060,7193,1.0,0,0,3,7,0,1926,0,98133,47.7102,1980,7560
364950.0,4,2.5,2070,2992,2.0,0,0,3,8,0,2002,0,98058,47.4496,1900,2957
490000.0,3,1.75,1600,16510,1.0,0,0,3,8,0,1984,0,98052,47.6601,1510,10407
515000.0,3,2.5,2130,219978,2.0,0,0,3,8,0,1986,0,98077,47.7754,3340,217800
625000.0,3,2.5,2260,5500,1.5,0,0,3,7,980,1910,0,98117,47.681,1790,5355
405000.0,4,2.75,2360,7716,1.0,0,0,3,7,970,1978,0,98034,47.7301,2160,8794
314950.0,2,2.5,1860,6359,2.0,0,0,3,7,0,2003,0,98038,47.3847,1860,6359
235000.0,2,2.25,1660,2748,2.0,0,0,3,7,0,1995,0,98055,47.4333,1620,3167
570000.0,4,2.0,2000,46902,2.0,0,0,3,8,0,1978,0,98075,47.5851,2420,38130
460000.0,3,2.0,1860,7232,1.0,0,0,3,7,540,1985,0,98125,47.7165,1830,7220
420000.0,2,1.75,1060,4182,2.0,0,0,3,7,0,1977,0,98115,47.6787,1760,4590
2300000.0,4,2.5,3280,7100,2.0,0,4,3,10,1100,1911,1987,98119,47.6285,3240,6674
406000.0,3,1.0,960,5264,1.0,0,0,3,7,0,1953,0,98115,47.6805,1140,5150
646000.0,5,2.75,2870,4461,1.0,0,0,3,7,1220,1976,0,98107,47.675,1890,4196
490000.0,4,2.5,2570,6157,2.0,0,0,3,7,0,2006,0,98065,47.5389,2060,5292
505000.0,4,2.0,2730,12000,1.0,0,0,4,8,1320,1998,0,98155,47.7733,2730,9039
610000.0,3,1.0,1000,4959,1.0,0,0,3,8,0,1945,0,98105,47.6629,2240,4959
445000.0,4,2.75,2680,16934,1.0,0,0,4,7,1340,1958,0,98106,47.542,1240,7000
475000.0,3,2.5,2220,60984,2.0,0,0,4,8,0,1987,0,98027,47.4802,1930,55333
225000.0,2,1.0,800,6050,1.0,0,0,4,6,0,1944,0,98178,47.5001,880,6050
475000.0,2,1.0,920,5157,1.0,0,0,3,6,0,1909,0,98118,47.5499,1700,5150
222200.0,2,1.0,1210,10000,1.0,0,0,3,7,0,1953,0,98148,47.4402,1620,10959
215000.0,3,1.0,1010,10125,1.0,0,0,4,7,0,1972,0,98042,47.3423,1230,10125
498000.0,4,2.5,3402,14355,2.0,0,0,3,10,556,2014,0,98023,47.3009,3402,8487
1348000.0,5,3.25,3540,5971,1.0,0,2,3,10,1540,2005,0,98033,47.6643,2820,6029
263000.0,4,1.75,1340,8700,1.5,0,0,3,6,0,1958,0,98188,47.4514,1240,8700
125000.0,3,1.0,1230,4800,1.5,0,0,1,6,0,1916,0,98117,47.6941,1230,4800
439950.0,3,2.0,1230,1613,2.0,0,0,3,8,220,2003,0,98107,47.6661,1610,1873
353000.0,3,2.0,1210,14499,1.0,0,0,3,7,0,1984,0,98045,47.4705,1570,15360
721000.0,4,2.0,2280,8339,1.0,0,0,4,7,1060,1954,0,98115,47.6986,1970,8340
919000.0,4,2.5,3620,17133,1.0,0,4,3,10,1400,1993,0,98075,47.5604,3530,17026
499000.0,3,1.0,1270,6250,1.0,0,0,3,7,360,1955,0,98116,47.5694,2000,6250
702000.0,4,2.5,3280,5876,2.0,0,0,3,7,0,2004,0,98053,47.6802,2600,5000
440000.0,4,2.5,2230,5650,2.0,0,0,3,7,0,2011,0,98056,47.5073,1590,7241
412000.0,2,1.0,1260,3960,1.0,0,0,3,6,570,1925,0,98117,47.6899,1250,3960
400000.0,3,1.75,1510,8385,1.0,0,0,3,7,0,1968,0,98034,47.7279,1570,7480
653000.0,4,2.5,3120,5137,2.0,0,0,3,7,0,2003,0,98053,47.6842,2755,5137
490000.0,4,2.25,1960,10275,2.0,0,0,3,7,0,1965,0,98052,47.6887,1560,10275
420000.0,3,2.5,1470,1571,2.0,0,0,3,8,290,2007,0,98116,47.5722,1580,4329
575000.0,2,1.0,1230,2726,1.5,0,0,3,7,350,1920,0,98117,47.6815,1710,3750
300000.0,4,2.25,2080,7700,1.0,0,0,3,7,630,1968,0,98058,47.4349,1900,7980
760000.0,4,2.5,4660,7157,2.0,0,0,3,9,1640,2003,0,98059,47.5352,3300,7047
449900.0,3,1.75,1760,8266,1.0,0,0,5,7,0,1954,0,98133,47.7708,1400,8519
465000.0,3,1.5,900,8690,1.5,0,0,5,6,0,1941,0,98116,47.5751,1000,6150
650000.0,4,2.5,3180,5438,2.0,0,0,3,9,0,2003,0,98065,47.5416,3030,5335
575000.0,3,1.75,2010,3800,2.0,0,0,2,7,0,1922,0,98112,47.6408,1540,3800
375000.0,4,1.75,1940,15909,1.0,0,0,3,8,970,1974,0,98072,47.7578,1940,15120
200000.0,2,1.0,1400,9600,1.5,0,0,4,6,0,1941,0,98022,47.2113,1230,9600
465000.0,4,2.25,2210,8862,1.0,0,0,4,8,940,1977,0,98011,47.7725,2030,8862
935000.0,3,2.5,3570,15151,1.0,0,0,4,8,1170,1981,0,98177,47.7475,3140,14375
1500000.0,4,3.25,3470,5222,2.0,0,0,3,10,640,2005,0,98033,47.6845,3090,6758
440000.0,4,2.5,2400,8038,2.0,0,0,3,8,0,2002,0,98059,47.4881,2040,7756
572000.0,3,2.5,2360,9938,1.0,0,0,3,8,670,1987,0,98027,47.5374,2280,9626
696500.0,5,2.25,3210,61419,1.5,0,0,3,8,0,1979,0,98077,47.7632,2820,48351
425000.0,4,2.5,1950,5000,2.0,0,0,3,8,0,2012,0,98065,47.515,2710,5000
779000.0,2,2.25,2130,5920,1.0,0,0,3,8,300,1950,0,98115,47.6792,2130,7192
260000.0,4,1.75,2010,10816,1.0,0,0,3,7,600,1955,0,98178,47.5048,1610,9360
473000.0,2,1.0,900,5100,1.0,0,0,4,7,0,1909,0,98117,47.6804,1400,5100
364000.0,2,2.25,1280,2574,2.0,0,0,3,7,0,1992,0,98144,47.5939,1250,3960
899000.0,4,3.5,2490,5500,2.0,0,0,3,9,710,2015,0,98136,47.5499,1710,5500
399000.0,3,1.0,990,4250,1.0,0,0,4,7,150,1924,0,98136,47.5392,990,4500
535000.0,2,1.5,1940,5700,1.0,0,0,3,7,970,1937,0,98117,47.6881,1250,5700
493000.0,4,2.0,1910,2874,1.0,0,0,3,7,850,1910,0,98122,47.6101,1520,2874
306000.0,3,1.75,1980,9800,1.0,0,0,3,7,0,1991,0,98030,47.3745,1630,7650
290000.0,2,1.0,900,2728,2.0,0,0,3,7,0,1998,0,98144,47.5877,900,2728
450000.0,2,1.0,1020,5000,1.5,0,0,4,6,0,1906,0,98107,47.6725,1490,5000
346150.0,3,2.0,2140,7200,1.0,0,0,4,8,660,1966,0,98056,47.5084,2070,7220
415500.0,3,1.5,1240,12400,1.0,0,0,3,7,0,1958,0,98007,47.607,1640,9600
1795000.0,5,3.25,5270,17232,2.0,0,1,3,10,1260,1977,2003,98040,47.5536,3550,13917
274950.0,3,1.0,1450,8820,1.0,0,0,3,6,400,1958,0,98168,47.4698,1510,8820
330000.0,4,2.5,2340,11784,2.0,0,0,3,9,0,1997,0,98042,47.384,2250,10760
592350.0,2,2.0,1570,4665,1.0,0,0,3,8,0,2006,0,98053,47.709,2165,6262
397000.0,4,1.75,2020,6000,1.0,0,0,3,7,400,1959,0,98144,47.577,1870,4000
600000.0,2,1.0,1290,4636,1.0,0,0,3,7,0,1924,0,98112,47.6393,1940,4635
315000.0,1,0.75,770,4600,1.0,0,0,4,6,0,1910,0,98126,47.5565,1550,4600
320000.0,3,2.25,1880,7350,1.0,0,0,3,8,490,1984,0,98058,47.4457,1910,8400
1080000.0,4,2.5,4200,35267,2.0,0,0,3,11,0,1990,0,98077,47.7108,3540,22234
740000.0,4,2.5,3000,10392,2.0,0,0,3,9,0,1995,0,98027,47.535,3140,9213
280000.0,2,1.0,1310,6600,1.0,0,0,3,6,0,1942,0,98168,47.4834,1240,6600
890000.0,2,1.75,3050,50965,2.0,0,0,3,10,0,1991,0,98053,47.6744,3050,40107
2750000.0,4,4.0,4130,5575,2.0,1,4,4,10,1270,1993,0,98075,47.5968,2980,5575
270000.0,4,2.75,2440,7150,1.0,0,0,3,7,1240,1963,1985,98032,47.3662,1790,7150
420000.0,6,3.0,2290,6344,2.0,0,0,3,7,0,1980,0,98126,47.565,1360,3202
675000.0,4,4.0,3680,18804,2.0,0,0,3,10,0,1990,0,98074,47.6193,3200,15954
486000.0,4,3.0,2260,7336,2.0,0,0,4,7,0,1977,0,98034,47.7297,2200,7724
570000.0,3,1.75,1930,36210,1.0,0,0,3,8,0,1977,0,98072,47.7692,1930,35060
290000.0,3,2.5,2020,4861,2.0,0,0,3,7,0,2005,0,98058,47.4659,2170,4600
450000.0,4,2.75,2900,6400,2.0,0,0,3,7,860,1911,1970,98136,47.5563,1340,6144
300000.0,3,1.0,970,12300,1.0,0,0,3,7,0,1982,0,98028,47.7335,2040,9994
435000.0,3,2.5,1840,5680,2.0,0,0,3,7,0,2008,0,98053,47.6969,1600,4697
910000.0,4,2.75,4190,38912,1.0,0,0,4,9,2150,1965,0,98005,47.6472,3050,36884
963000.0,4,3.5,3280,6603,2.0,0,0,3,10,0,2007,0,98027,47.5642,3280,7333
705000.0,4,2.25,2620,10536,1.0,0,0,3,8,1100,1979,0,98075,47.5847,2760,12431
282000.0,4,1.75,1660,10725,1.0,0,0,3,7,700,1956,0,98168,47.5033,1340,9023
680000.0,3,2.5,2620,14248,2.0,0,0,4,8,790,1977,0,98004,47.6281,2620,12343
352000.0,5,2.5,2900,6650,1.0,0,0,3,7,1450,1964,0,98168,47.4935,1600,8246
315000.0,3,2.5,1950,3000,2.0,0,0,3,7,0,2001,0,98146,47.4938,1620,6000
385000.0,3,1.75,1230,7500,1.0,0,0,3,7,0,1987,0,98034,47.7316,1930,8747
273000.0,3,1.75,1540,10545,2.0,0,0,4,6,0,1978,0,98045,47.4451,1540,10000
760000.0,4,2.5,3300,165528,2.0,0,0,3,8,0,1984,0,98077,47.7657,3030,144696
471000.0,4,2.5,3030,9687,2.0,0,0,3,8,1010,1998,0,98045,47.485,2050,10193
465000.0,4,2.25,2100,7350,2.0,0,0,3,8,0,1979,0,98033,47.7019,1780,7350
339950.0,3,2.5,2140,7641,1.0,0,0,3,8,850,1979,0,98056,47.5053,2090,8000
458000.0,3,1.5,1470,9570,1.0,0,0,3,7,190,1941,0,98125,47.7032,1390,9570
338000.0,4,1.5,1790,17925,1.0,0,0,4,6,0,1951,0,98155,47.7501,1660,15165
560000.0,3,2.25,2060,31400,2.0,0,0,3,8,0,1984,0,98074,47.6216,2160,34500
1355000.0,3,2.5,3600,21399,1.0,0,3,3,9,1290,1950,2007,98008,47.6191,2830,17559
850000.0,3,2.75,3180,3680,2.0,0,0,4,9,990,1918,0,98126,47.577,2000,3680
334900.0,4,1.75,2180,4066,1.5,0,0,3,6,910,1911,0,98118,47.5487,1400,1343
235000.0,3,1.75,1520,12246,1.0,0,0,4,6,0,1971,0,98010,47.3434,1460,12246
325000.0,4,2.5,1930,8458,2.0,0,0,3,7,0,1993,0,98038,47.3645,1670,9485
589500.0,3,3.25,2310,3075,2.0,0,0,3,8,580,2005,0,98116,47.5644,2310,3075
358990.0,3,3.25,1710,2171,2.0,0,0,3,7,310,2014,0,98106,47.5434,1380,1300
1400000.0,4,3.25,4700,9160,1.0,0,4,3,11,2180,2005,0,98116,47.5744,2240,8700
268000.0,3,1.75,1370,10050,1.0,0,1,4,7,0,1966,0,98023,47.3338,1720,10050
335000.0,3,1.0,1060,10050,1.0,0,0,4,7,0,1967,0,98028,47.7355,1570,9938
1599950.0,5,4.5,5130,43123,2.0,0,0,3,11,0,1996,0,98006,47.544,4670,43560
375000.0,4,2.0,2400,6000,2.0,0,0,3,6,0,1913,1945,98011,47.7607,1780,8732
525000.0,2,1.0,1510,3360,1.0,0,0,3,7,630,1924,0,98122,47.6135,1330,3360
336600.0,3,2.25,1654,8464,2.0,0,0,3,7,0,1995,0,98038,47.3618,1975,8515
458500.0,2,1.75,1160,6828,1.0,0,0,3,7,300,1941,0,98115,47.6937,1250,6828
292500.0,4,2.5,1610,4568,2.0,0,0,3,7,0,2006,0,98001,47.3351,1834,4604
550000.0,3,2.5,2510,5400,2.0,0,0,3,9,0,1992,0,98056,47.5204,1840,5400
770000.0,3,2.5,3680,35617,1.0,0,0,3,10,1290,1985,0,98052,47.7213,3570,35633
269950.0,4,1.0,1440,9600,1.0,0,0,2,7,0,1964,0,98001,47.3168,1740,43560
748000.0,3,2.5,2600,10183,1.0,0,0,3,8,1300,2004,0,98033,47.6984,1860,10401
328423.0,3,2.5,1730,3600,2.0,0,0,3,8,0,2014,0,98146,47.5019,2030,3600
755000.0,3,2.5,2000,1950,3.0,0,0,3,8,0,2005,0,98109,47.6476,1560,1340
329350.0,2,1.0,720,6687,1.0,0,0,3,6,0,1942,0,98117,47.7001,840,6687
263700.0,3,1.0,1200,6561,1.0,0,0,3,6,0,1950,1968,98177,47.7763,1340,9450
190000.0,2,1.0,710,1164794,1.0,0,0,2,5,0,1915,0,98014,47.6888,1680,16730
609000.0,6,3.0,2470,9267,2.0,0,0,3,8,0,1982,0,98007,47.6025,2470,9151
550388.0,3,3.0,1720,70567,1.0,0,2,5,7,0,1966,0,98027,47.4936,2740,70567
312000.0,4,2.0,1300,7054,1.0,0,0,3,7,0,1950,2013,98146,47.5071,1560,7100
320000.0,4,2.25,2310,7490,2.0,0,0,3,8,0,1980,0,98055,47.4379,2310,8480
325000.0,3,2.0,1260,5612,1.0,0,0,4,7,0,1972,0,98034,47.7362,1640,4745
244615.0,3,2.5,2060,4030,2.0,0,0,3,7,0,1999,0,98032,47.3909,2060,4029
210000.0,2,1.0,900,5000,1.0,0,0,5,6,0,1930,1990,98022,47.2008,1150,5000
315000.0,4,2.5,1930,9643,2.0,0,0,4,7,0,1992,0,98031,47.4065,1930,7525
685000.0,3,2.5,3450,8000,3.0,0,0,4,8,480,1927,1975,98116,47.5605,1880,6135
262000.0,3,2.5,1680,10300,2.0,0,0,4,7,0,1994,0,98010,47.314,1680,9849
510000.0,3,1.75,1920,43560,1.0,0,0,4,7,580,1962,0,98074,47.6052,2540,58806
465000.0,3,2.25,1970,11088,1.0,0,0,4,8,790,1967,0,98155,47.7651,1970,10470
525000.0,3,3.0,2600,5238,1.5,0,3,3,9,710,1989,0,98198,47.3448,2220,4853
275000.0,3,2.25,1820,9766,1.0,0,0,4,7,370,1987,0,98031,47.397,1860,8236
345000.0,3,1.5,1390,13860,2.0,0,0,3,7,0,1979,0,98045,47.4704,1390,11860
440000.0,4,2.5,2160,7826,1.0,0,0,4,7,770,1976,0,98155,47.7754,2190,9900
574500.0,4,1.5,1430,6380,1.5,0,0,4,9,0,1930,0,98125,47.7014,1220,5112
967000.0,4,3.25,1860,4356,2.0,0,0,3,9,0,1917,2005,98103,47.6785,1860,4356
280000.0,6,3.0,2400,9373,2.0,0,0,3,7,0,1991,0,98002,47.3262,2060,7316
500000.0,4,2.5,1900,5001,1.0,0,0,3,8,700,2008,0,98133,47.7289,1950,4680
575000.0,4,2.5,2280,27441,2.0,0,0,3,8,0,1996,0,98072,47.7628,2350,35020
562000.0,3,1.75,1600,10530,1.0,0,2,3,8,0,1962,0,98155,47.7437,2590,8274
450000.0,4,1.75,2160,4333,1.0,0,0,4,8,900,1942,0,98117,47.6893,1670,4426
750000.0,3,2.5,2620,43832,2.0,0,0,3,8,0,2013,0,98053,47.655,2620,120686
699900.0,4,2.25,2380,16236,1.0,0,0,3,7,840,1961,0,98008,47.6126,2230,8925
390000.0,3,2.5,2350,5100,2.0,0,0,3,8,0,2003,0,98038,47.3512,2350,5363
